Row ID	Order ID	Order Date	Order Priority	Order Quantity	Sales	Discount	Ship Mode	Profit	Unit Price	Shipping Cost	First Name	Last Name	Region	Customer Segment	Product Category	Product Sub-Category	Product Name	Product Container	Product Base Margin	Ship Date	BirthDate
5556	39333	~40226%	Critical	18/01/1900	95.22	0.01	Regular Air	-33.4	4.98	4.7	Michelle	Ellison	Ontario	Consumer	Office Supplies	Paper	Staples Copy Paper (20Lb. and 84 Bright)	Small Box	0.38	17/02/2010	24/11/1978
5583	39589	~40027%	Critical	11/02/1900	577.42	0	Regular Air	253.5	12.97	1.49	Olvera	Toch	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Mead 1st Gear 2" Zipper Binder, Asst. Colors	Small Box	0.35	03/08/2009	06/08/1977
5584	39589	~40027%	Critical	20/01/1900	95.08	0.06	Regular Air	39.91	4.91	0.5	Olvera	Toch	Ontario	Home Office	Office Supplies	Labels	Avery 508	Small Box	0.36	02/08/2009	10/02/1977
5640	39906	~39889%	Medium	25/01/1900	82.21	0.04	Regular Air	15.25	3.38	1.09	Sean	Christensen	Ontario	Home Office	Office Supplies	Paper	Avoid Verbal Orders Carbonless Minifold Book	Wrap Bag	0.39	19/03/2009	18/02/1977
5666	40097	~39822%	Low	16/02/1900	117.88	0.1	Regular Air	-71	2.6	2.4	Olvera	Toch	Ontario	Home Office	Office Supplies	Pens & Art Supplies	12 Colored Short Pencils	Wrap Bag	0.58	14/01/2009	17/07/1977
5685	40193	~41154%	High	03/02/1900	3130.2015	0.07	Express Air	692.78	115.99	2.5	Maria	Zettner	Ontario	Corporate	Technology	Telephones and Communication	6162m	Small Box	0.57	02/09/2012	11/05/1977
5693	40258	~39912%	Not Specified	31/01/1900	449.47	0.05	Regular Air	-190.49	14.81	13.32	Michelle	Ellison	Ontario	Small Business	Office Supplies	Appliances	Holmes Replacement Filter for HEPA Air Cleaner, Large Room	Small Box	0.43	11/04/2009	07/10/1967
5694	40258	~39912%	Not Specified	29/01/1900	80.61	0.08	Regular Air	-8.77	2.78	1.25	Michelle	Ellison	Ontario	Small Business	Office Supplies	Pens & Art Supplies	Newell 318	Wrap Bag	0.59	10/04/2009	03/03/1967
5721	40544	~39909%	Low	08/02/1900	2413.53	0.06	Regular Air	544.04	60.65	12.23	Michelle	Ellison	Ontario	Consumer	Furniture	Office Furnishings	Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36" x 48"	Medium Box	0.64	08/04/2009	27/09/1967
5887	41765	~40156%	Medium	10/02/1900	204.99	0.03	Regular Air	-95.99	4.98	4.95	Victoria	Wilson	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Cardinal Holdit Business Card Pockets	Small Box	0.37	11/12/2009	07/02/1978
5949	42242	~39904%	Not Specified	23/01/1900	265.31	0.09	Express Air	-33.19	11.5	7.19	Thomas	Boland	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Ibico Covers for Plastic or Wire Binding Elements	Small Box	0.4	02/04/2009	07/06/1984
5950	42242	~39904%	Not Specified	15/01/1900	1444.88	0.1	Regular Air	236.61	100.97	7.18	Thomas	Boland	Ontario	Corporate	Technology	Computer Peripherals	Gyration Ultra Cordless Optical Suite	Small Box	0.46	02/04/2009	13/11/1984
5951	42242	~39904%	Not Specified	23/01/1900	2287.1	0.07	Regular Air	231.49	99.99	19.99	Thomas	Boland	Ontario	Corporate	Technology	Office Machines	AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting	Small Box	0.52	02/04/2009	13/01/1984
5974	42369	~40395%	Critical	13/02/1900	786.26	0.01	Regular Air	274.98	17.48	1.99	Patricia	Hirasaki	Ontario	Home Office	Technology	Computer Peripherals	Memorex 'Cool' 80 Minute CD-R Spindle, 25/Pack	Small Pack	0.46	06/08/2010	09/04/1984
6022	42690	~40449%	Low	13/02/1900	18697.24	0.02	Regular Air	8918.74	420.98	19.99	Olvera	Toch	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	GBC DocuBind 200 Manual Binding Machine	Small Box	0.35	02/10/2010	17/07/1984
6023	42690	~40449%	Low	17/02/1900	786.13	0.04	Regular Air	-236.12	16.74	7.04	Olvera	Toch	Ontario	Home Office	Office Supplies	Storage & Organization	Rogers® Profile Extra Capacity Storage Tub	Small Box	0.81	02/10/2010	28/03/1982
6369	45184	~40346%	Low	25/01/1900	14647.26	0.07	Regular Air	5485.15	599.99	24.49	Victoria	Wilson	Ontario	Home Office	Technology	Copiers and Fax	Hewlett Packard LaserJet 3310 Copier	Large Box	0.37	26/06/2010	25/06/1978
6370	45184	~40346%	Low	10/01/1900	26.11	0.08	Regular Air	2.65	2.62	0.8	Victoria	Wilson	Ontario	Home Office	Office Supplies	Rubber Bands	Staples Metal Binder Clips	Wrap Bag	0.39	24/06/2010	03/02/1978
6421	45632	~40308%	Not Specified	19/02/1900	442.31	0.02	Regular Air	231.68	8.34	0.96	Michelle	Ellison	Ontario	Small Business	Furniture	Office Furnishings	Document Clip Frames	Wrap Bag	0.43	11/05/2010	17/11/1978
6499	46276	~41252%	Critical	04/01/1900	114.83	0.04	Regular Air	-52.62	28.48	1.99	Sean	Miller	Ontario	Small Business	Technology	Computer Peripherals	Memorex 4.7GB DVD+RW, 3/Pack	Small Pack	0.4	10/12/2012	18/11/1977
6500	46276	~41252%	Critical	23/01/1900	16743.76	0	Regular Air	6079.63	699.99	24.49	Sean	Miller	Ontario	Small Business	Technology	Copiers and Fax	Canon PC1060 Personal Laser Copier	Large Box	0.41	11/12/2012	25/04/1977
6551	46566	~41008%	Medium	18/02/1900	1534.7	0.07	Regular Air	258.25	31.11	3.6	Patrick	O'Donnell	Ontario	Home Office	Technology	Computer Peripherals	Imation 3.5" Diskettes, IBM Format, DS/HD, 10/Box, Neon	Small Pack	0.64	10/04/2012	03/12/1977
6770	48198	~40137%	Critical	07/01/1900	2813.34	0.1	Delivery Truck	-688.44	442.14	14.7	Sean	Christensen	Ontario	Home Office	Technology	Office Machines	Okidata ML390 Turbo Dot Matrix Printers	Jumbo Drum	0.56	21/11/2009	14/05/1976
6771	48198	~40137%	Critical	14/02/1900	2682.8	0.01	Regular Air	860.22	60.22	3.5	Sean	Christensen	Ontario	Home Office	Office Supplies	Appliances	Fellowes Smart Surge Ten-Outlet Protector, Platinum	Small Box	0.57	22/11/2009	16/02/1977
6802	48453	~40020%	Medium	19/02/1900	387.03	0.04	Regular Air	-7.73	7.96	4.95	Victoria	Wilson	Ontario	Home Office	Furniture	Office Furnishings	Staples Plastic Wall Frames	Small Box	0.41	26/07/2009	14/10/1977
6817	48518	~39905%	Medium	17/01/1900	585.47	0.1	Express Air	178.14	37.94	5.08	Scot	Coram	Ontario	Corporate	Office Supplies	Paper	Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate	Wrap Bag	0.38	04/04/2009	18/08/1977
6919	49349	~40695%	High	11/01/1900	123.34	0.07	Regular Air	0.64	11.34	5.01	Olvera	Toch	Ontario	Home Office	Office Supplies	Paper	Xerox 188	Small Box	0.36	01/06/2011	19/06/1977
6920	49349	~40695%	High	23/01/1900	1642.47	0.01	Delivery Truck	-524.03	68.81	60	Olvera	Toch	Ontario	Home Office	Office Supplies	Appliances	Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter	Jumbo Drum	0.41	03/06/2011	21/04/1977
6952	49668	~40149%	Low	25/01/1900	93.22	0.06	Regular Air	-15.37	3.74	0.94	Michelle	Ellison	Ontario	Home Office	Office Supplies	Rubber Bands	Rubber Band Ball	Wrap Bag	0.83	09/12/2009	17/02/1976
7050	50309	~40617%	Low	05/02/1900	243.18	0.08	Regular Air	-314.22	6.98	9.69	Michael	Nguyen	Ontario	Small Business	Office Supplies	Storage & Organization	Eldon Shelf Savers™ Cubes and Bins	Small Box	0.83	22/03/2011	22/10/1976
7349	52327	~40897%	Medium	27/01/1900	3853.47	0.1	Regular Air	21.5	152.48	6.5	Patrick	O'Donnell	Ontario	Home Office	Technology	Computer Peripherals	Adesso Programmable 142-Key Keyboard	Small Box	0.74	21/12/2011	21/10/1976
7350	52327	~40897%	Medium	05/01/1900	28.23	0.1	Regular Air	-14.69	4.98	4.7	Patrick	O'Donnell	Ontario	Home Office	Office Supplies	Paper	Staples Copy Paper (20Lb. and 84 Bright)	Small Box	0.38	22/12/2011	06/02/1975
7369	52516	~40913%	High	19/02/1900	4962.05	0.08	Delivery Truck	335.29	119.99	56.14	Scot	Coram	Ontario	Corporate	Technology	Office Machines	Hewlett-Packard 2600DN Business Color Inkjet Printer	Jumbo Box	0.39	05/01/2012	14/12/1975
7370	52516	~40913%	High	19/01/1900	192.39	0.08	Express Air	-31.67	10.23	4.68	Scot	Coram	Ontario	Corporate	Office Supplies	Scissors, Rulers and Trimmers	Acme® Box Cutter Scissors	Small Pack	0.59	08/01/2012	23/04/1975
7402	52800	~40461%	Not Specified	13/01/1900	26.08	0.1	Regular Air	-27.29	1.86	2.58	Todd	Boyes	Ontario	Small Business	Office Supplies	Rubber Bands	Super Bands, 12/Pack	Wrap Bag	0.82	11/10/2010	15/11/1975
7508	53574	~41008%	Medium	08/01/1900	669.69	0.03	Regular Air	-297.02	80.98	35	Scot	Coram	Ontario	Corporate	Office Supplies	Storage & Organization	Carina Double Wide Media Storage Towers in Natural & Black	Large Box	0.81	10/04/2012	24/06/1975
7552	54023	~41112%	Not Specified	14/02/1900	405.6	0.07	Regular Air	-8.59	8.85	5.6	Sean	Miller	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	GBC Standard Plastic Binding Systems Combs	Small Box	0.36	23/07/2012	02/10/1974
7709	55265	~40079%	Low	08/02/1900	706.3925	0.06	Regular Air	346.14	20.99	0.99	Scot	Coram	Ontario	Corporate	Technology	Telephones and Communication	Accessory21	Wrap Bag	0.37	28/09/2009	22/01/1979
7737	55398	~40198%	Medium	24/01/1900	154.99	0.07	Regular Air	-1085.52	4.48	49	Lena	Radford	Ontario	Small Business	Office Supplies	Appliances	Hoover Portapower™ Portable Vacuum	Large Box	0.6	22/01/2010	03/03/1979
7745	55458	~40984%	High	01/02/1900	115.78	0.07	Regular Air	-167.42	3.52	6.83	Shahid	Collister	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Self-Adhesive Ring Binder Labels	Small Box	0.38	18/03/2012	23/11/1978
7746	55458	~40984%	High	13/01/1900	210.22	0	Regular Air	-30.71	14.98	7.69	Shahid	Collister	Ontario	Home Office	Office Supplies	Storage & Organization	Super Decoflex Portable Personal File	Small Box	0.57	18/03/2012	16/06/1978
7801	55809	~40796%	Critical	02/01/1900	250.7	0.03	Delivery Truck	-180.61	100.98	45	Michelle	Ellison	Ontario	Consumer	Furniture	Chairs & Chairmats	Hon Valutask™ Swivel Chairs	Jumbo Drum	0.69	12/09/2011	04/06/1978
7969	56992	~40286%	Not Specified	10/01/1900	315.42	0.1	Regular Air	-41.26	30.98	17.08	Maria	Zettner	Ontario	Corporate	Office Supplies	Paper	Xerox 197	Small Box	0.4	18/04/2010	10/09/1978
8142	58210	~41249%	Medium	07/02/1900	144.03	0.03	Regular Air	-139.52	3.58	5.47	Patrick	O'Donnell	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Avery Poly Binder Pockets	Small Box	0.37	07/12/2012	12/08/1978
8148	58277	~39837%	Medium	23/01/1900	294.68	0.01	Regular Air	-23.35	11.7	6.96	Michael	Dominguez	Ontario	Home Office	Office Supplies	Appliances	Harmony HEPA Quiet Air Purifiers	Medium Box	0.5	26/01/2009	16/06/1979
8211	58720	~40244%	Not Specified	12/02/1900	2378.82	0.02	Regular Air	597.16	52.4	16.11	Nathan	Gelder	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Ibico Laser Imprintable Binding System Covers	Small Box	0.39	07/03/2010	19/11/1979
8212	58720	~40244%	Not Specified	06/01/1900	202.62	0.02	Express Air	13.87	30.98	8.74	Nathan	Gelder	Ontario	Home Office	Office Supplies	Paper	Xerox 1979	Small Box	0.4	08/03/2010	03/04/1970
8230	58820	~40236%	Low	24/01/1900	307.49	0.01	Regular Air	61.51	12.2	6.02	Patricia	Hirasaki	Ontario	Home Office	Furniture	Office Furnishings	Advantus Panel Wall Certificate Holder - 8.5x11	Small Pack	0.43	04/03/2010	14/08/1970
178	1154	~40953%	Critical	07/01/1900	516.65	0.01	Express Air	57.1	70.97	3.5	Thea	Hendricks	Atlantic	Home Office	Office Supplies	Appliances	Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge	Small Box	0.59	15/02/2012	14/07/1970
207	1382	~40406%	Low	05/01/1900	89.335	0.06	Regular Air	-107.1	20.99	2.5	Corey	Catlett	Atlantic	Home Office	Technology	Telephones and Communication	Accessory37	Wrap Bag	0.81	20/08/2010	01/08/1970
208	1382	~40406%	Low	08/02/1900	158.46	0.06	Regular Air	-130.66	3.98	5.26	Corey	Catlett	Atlantic	Home Office	Office Supplies	Binders and Binder Accessories	Ibico Presentation Index for Binding Systems	Small Box	0.38	23/08/2010	02/07/1970
209	1382	~40406%	Low	31/01/1900	7180.83	0.02	Delivery Truck	487.17	220.98	64.66	Corey	Catlett	Atlantic	Home Office	Furniture	Bookcases	Bush Cubix Collection Bookcases, Fully Assembled	Jumbo Box	0.62	23/08/2010	06/02/1970
211	1411	~40167%	High	08/02/1900	5748.2	0.09	Delivery Truck	-459.86	160.98	35.02	Ed	Jacobs	Atlantic	Small Business	Furniture	Bookcases	Rush Hierlooms Collection Rich Wood Bookcases	Jumbo Box	0.72	21/12/2009	18/07/1957
219	1444	~40152%	Medium	02/01/1900	21.44	0.02	Regular Air	-13.67	6.48	8.74	Noel	Staavos	Atlantic	Home Office	Office Supplies	Paper	Xerox 1984	Small Box	0.36	07/12/2009	25/06/1957
580	3942	~40356%	Not Specified	22/01/1900	1559.7755	0.03	Regular Air	-247.18	85.99	0.99	Keith	Herrera	Atlantic	Small Business	Technology	Telephones and Communication	Accessory4	Wrap Bag	0.85	28/06/2010	13/06/1957
664	4647	~39946%	Medium	07/01/1900	1203.73	0.03	Regular Air	293.14	162.93	19.99	Carlos	Meador	Atlantic	Corporate	Office Supplies	Envelopes	Multimedia Mailers	Small Box	0.39	14/05/2009	13/07/1957
665	4647	~39946%	Medium	06/01/1900	75.19	0.01	Regular Air	-6.61	11.58	5.72	Carlos	Meador	Atlantic	Corporate	Office Supplies	Envelopes	Peel & Seel® Recycled Catalog Envelopes, Brown	Small Box	0.35	15/05/2009	24/08/1957
707	4960	~40599%	Low	30/01/1900	8363.65	0.09	Delivery Truck	763.33	300.98	64.73	Corinna	Mitchell	Atlantic	Corporate	Furniture	Chairs & Chairmats	Global Leather and Oak Executive Chair, Black	Jumbo Drum	0.56	01/03/2011	27/11/1958
1010	7367	~40699%	Low	15/02/1900	303.62	0.02	Regular Air	-59.98	6.48	2.74	Raymond	Fair	Atlantic	Small Business	Technology	Computer Peripherals	Sony MFD2HD Formatted Diskettes, 10/Pack	Small Pack	0.71	12/06/2011	19/09/1958
1079	7938	~40250%	Medium	03/02/1900	334.66	0.05	Regular Air	132.56	9.93	1.09	Carlos	Meador	Atlantic	Corporate	Office Supplies	Pens & Art Supplies	Peel-Off® China Markers	Wrap Bag	0.43	14/03/2010	12/04/1958
1142	8320	~40075%	Not Specified	04/02/1900	1142.36	0.02	Regular Air	72.78	30.73	4	Karl	Brown	Atlantic	Home Office	Technology	Computer Peripherals	Fellowes 17-key keypad for PS/2 interface	Small Box	0.75	22/09/2009	24/12/1958
1203	8807	~40234%	Low	14/01/1900	1379.3375	0.08	Regular Air	-78.54	125.99	4.2	Natalie	Webber	Atlantic	Consumer	Technology	Telephones and Communication	i1000plus	Small Box	0.57	04/03/2010	06/08/1958
1245	9062	~40622%	High	19/01/1900	1825.42	0.06	Regular Air	1193.19	99.23	8.99	Eric	Barreto	Atlantic	Consumer	Furniture	Office Furnishings	GE 48" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box	Small Pack	0.35	23/03/2011	11/02/1958
1308	9602	~41223%	Critical	27/01/1900	2654.16	0.01	Delivery Truck	600.93	90.97	28	Hunter	Lopez	Atlantic	Consumer	Technology	Office Machines	Lexmark Z55se Color Inkjet Printer	Jumbo Drum	0.38	12/11/2012	08/10/1958
1310	9602	~41223%	Critical	15/01/1900	1722.65	0.05	Delivery Truck	-399.67	114.98	51.42	Hunter	Lopez	Atlantic	Consumer	Furniture	Bookcases	Sauder Camden County Collection Library	Jumbo Box	0.65	11/11/2012	04/07/1958
1402	10209	~40511%	Medium	14/01/1900	461.55	0.09	Regular Air	-12	33.98	19.99	Barry	Franz	Atlantic	Corporate	Furniture	Office Furnishings	Linden® 12" Wall Clock With Oak Frame	Small Box	0.55	29/11/2010	08/04/1959
1425	10338	~40738%	Not Specified	09/01/1900	799.98	0.04	Delivery Truck	15.36	90.97	14	Barry	Franz	Atlantic	Corporate	Technology	Office Machines	Lexmark Z54se Color Inkjet Printer	Jumbo Drum	0.36	16/07/2011	26/08/1959
1485	10688	~41041%	Medium	14/01/1900	618.84	0.05	Regular Air	-200.84	41.47	34.2	Craig	Yedwab	Atlantic	Corporate	Furniture	Office Furnishings	Eldon Econocleat® Chair Mats for Low Pile Carpets	Wrap Bag	0.73	13/05/2012	10/10/1959
1553	11206	~40175%	Low	06/01/1900	177.67	0.03	Regular Air	39.63	28.53	1.49	Eric	Barreto	Atlantic	Small Business	Office Supplies	Binders and Binder Accessories	Lock-Up Easel 'Spel-Binder'	Small Box	0.38	01/01/2010	25/12/1959
1601	11585	~39887%	Medium	02/01/1900	200.753	0.09	Regular Air	-605.37	125.99	8.99	Chuck	Sachs	Atlantic	Consumer	Technology	Telephones and Communication	SC7868i	Small Box	0.55	16/03/2009	18/04/1959
1796	12868	~40603%	Critical	02/01/1900	9.37	0.09	Regular Air	-5.26	4.48	1.22	Muhammed	Lee	Atlantic	Consumer	Office Supplies	Paper	Spiral Phone Message Books with Labels by Adams	Wrap Bag	0.36	03/03/2011	08/04/1959
1994	14215	~41103%	Medium	13/02/1900	2277.03	0.07	Regular Air	964.1	55.48	6.79	Karl	Brown	Atlantic	Home Office	Office Supplies	Paper	Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box	Small Box	0.37	14/07/2012	21/09/1960
2053	14662	~40863%	High	24/01/1900	39.69	0.05	Regular Air	-1.78	1.68	1	Karl	Brown	Atlantic	Corporate	Office Supplies	Pens & Art Supplies	Prang Dustless Chalk Sticks	Wrap Bag	0.35	17/11/2011	09/07/1960
2059	14727	~41109%	Medium	19/02/1900	8532.152	0.04	Delivery Truck	-513.79	212.6	52.2	Bobby	Trafton	Atlantic	Small Business	Furniture	Tables	Bush Advantage Collection® Round Conference Table	Jumbo Box	0.64	22/07/2012	07/05/1960
2191	15781	~41155%	High	29/01/1900	824.51	0.01	Regular Air	0.9	27.48	4	David	Flashing	Atlantic	Home Office	Technology	Computer Peripherals	Belkin MediaBoard 104- Keyboard	Small Box	0.75	04/09/2012	24/01/1960
2370	17157	~41171%	Low	31/01/1900	3081.471	0.09	Regular Air	574.98	125.99	4.2	Rick	Duston	Atlantic	Corporate	Technology	Telephones and Communication	i1000plus	Small Box	0.57	23/09/2012	24/11/1960
2447	17795	~39904%	Medium	01/01/1900	17.62	0.06	Regular Air	-15.92	11.33	6.12	Troy	Staebel	Atlantic	Small Business	Office Supplies	Appliances	Holmes Replacement Filter for HEPA Air Cleaner, Medium Room	Medium Box	0.42	03/04/2009	25/03/1960
2832	20449	~40181%	Medium	19/01/1900	1216.5	0.1	Regular Air	162.18	67.28	19.99	Nora	Paige	Atlantic	Small Business	Office Supplies	Binders and Binder Accessories	Catalog Binders with Expanding Posts	Small Box	0.4	04/01/2010	15/08/1960
3054	21890	~40567%	Not Specified	27/01/1900	81.9	0.01	Regular Air	4.06	2.94	0.96	Amy	Cox	Atlantic	Small Business	Office Supplies	Pens & Art Supplies	Newell 343	Wrap Bag	0.58	26/01/2011	07/10/1961
3071	22020	~40315%	Critical	06/02/1900	498.28	0.01	Regular Air	10.18	13.48	4.51	Harold	Dahlen	Atlantic	Corporate	Office Supplies	Storage & Organization	Tenex Personal Project File with Scoop Front Design, Black	Small Box	0.59	18/05/2010	19/10/1961
3087	22149	~40809%	Low	16/02/1900	191.13	0.07	Regular Air	38.11	4.26	1.2	Bobby	Trafton	Atlantic	Small Business	Office Supplies	Pens & Art Supplies	Dixon Prang® Watercolor Pencils, 10-Color Set with Brush	Wrap Bag	0.44	25/09/2011	20/10/1961
3216	23078	~40801%	Medium	18/01/1900	168.95	0.1	Regular Air	-15.9	9.78	5.76	Jay	Fine	Atlantic	Consumer	Office Supplies	Envelopes	Staples #10 Laser & Inkjet Envelopes, 4 1/8" x 9 1/2", 100/Box	Small Box	0.35	15/09/2011	22/10/1961
3306	23619	~41264%	Medium	07/01/1900	1043.12	0.06	Regular Air	-52.5	150.98	13.99	Nora	Paige	Atlantic	Small Business	Technology	Office Machines	Canon MP41DH Printing Calculator	Medium Box	0.38	22/12/2012	12/10/1961
3351	24003	~40117%	Critical	18/02/1900	87.44	0.06	Regular Air	1.33	1.76	0.7	Dan	Campbell	Atlantic	Corporate	Office Supplies	Pens & Art Supplies	Newell 310	Wrap Bag	0.56	02/11/2009	28/01/1961
3352	24003	~40117%	Critical	19/02/1900	1318.49	0.02	Regular Air	4.69	24.98	8.79	Dan	Campbell	Atlantic	Corporate	Office Supplies	Storage & Organization	2300 Heavy-Duty Transfer File Systems by Perma	Small Box	0.66	01/11/2009	24/02/1961
3564	25442	~40913%	High	01/02/1900	1666	0.08	Regular Air	742.96	55.48	4.85	George	Zrebassa	Atlantic	Home Office	Office Supplies	Paper	Xerox 1888	Small Box	0.37	07/01/2012	11/10/1961
3630	25927	~39925%	Medium	12/02/1900	945.9	0.08	Regular Air	105.7	22.01	5.53	Rick	Duston	Atlantic	Corporate	Office Supplies	Pens & Art Supplies	Boston 16801 Nautilus™ Battery Pencil Sharpener	Small Pack	0.59	24/04/2009	10/04/1962
3664	26243	~40740%	Low	11/02/1900	71.32	0.08	Regular Air	-4.9	1.82	1	Eleni	McCrary	Atlantic	Corporate	Office Supplies	Pens & Art Supplies	Crayola Anti Dust Chalk, 12/Pack	Wrap Bag	0.4	20/07/2011	22/09/1962
3997	28515	~40359%	High	02/02/1900	750.86	0	Regular Air	302.12	21.38	2.99	Frank	Atkinson	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	Acco D-Ring Binder w/DublLock®	Small Box	0.36	01/07/2010	03/06/1962
4180	29667	~40018%	Not Specified	14/01/1900	215.31	0.09	Regular Air	-51.75	15.28	10.91	Astrea	Jones	Atlantic	Corporate	Office Supplies	Binders and Binder Accessories	Recycled Premium Regency Composition Covers	Small Box	0.36	25/07/2009	19/09/1962
4226	30023	~40466%	Low	14/01/1900	157.33	0.1	Regular Air	-76.34	11.35	8.6	Giulietta	Dortch	Atlantic	Consumer	Office Supplies	Storage & Organization	SimpliFile™ Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h	Small Box	0.57	24/10/2010	12/03/1962
4248	30215	~39870%	Medium	20/01/1900	125.84	0.1	Regular Air	18.42	6.88	2	Cathy	Hwang	Atlantic	Home Office	Office Supplies	Paper	Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”	Wrap Bag	0.39	27/02/2009	02/03/1962
4468	31845	~41204%	Low	11/01/1900	114.55	0.05	Regular Air	28.61	10.06	2.06	Damala	Kotsonis	Atlantic	Corporate	Office Supplies	Paper	Riverleaf Stik-Withit® Designer Note Cubes®	Wrap Bag	0.39	29/10/2012	27/07/1962
4638	32999	~39917%	Low	14/01/1900	1386.65	0.09	Delivery Truck	-193.58	100.98	35.84	David	Flashing	Atlantic	Home Office	Furniture	Bookcases	Bush Westfield Collection Bookcases, Fully Assembled	Jumbo Box	0.62	19/04/2009	19/01/1963
5013	35777	~40429%	Critical	04/02/1900	136.72	0.09	Regular Air	5.91	4.13	1.23	Dianna	Arnett	Atlantic	Home Office	Office Supplies	Pens & Art Supplies	Newell 325	Wrap Bag	0.55	10/09/2010	01/06/1963
